"path";"hash";"size (mb)"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\bin\Desktop\System.Diagnostics.Tracing.dll";"B84B93BE455CC7D14EC0C88CE08DAFAC7B6AAC2E549C969E7126EB48C31F8B1C";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\bin\Desktop\System.Dynamic.Runtime.dll";"F600ACC811720183C639CEBE5618BAF9C8135B85B9CBDC0758BC9B2DCC6DD7A9";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\bin\Desktop\System.Dynamic.Runtime.dll";"F600ACC811720183C639CEBE5618BAF9C8135B85B9CBDC0758BC9B2DCC6DD7A9";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\bin\Desktop\System.Linq.Expressions.dll";"BF97F67165231C2A42B95F11D80337B082E2B2BE54351DA44C8A10C06194B369";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\bin\Desktop\System.Linq.Expressions.dll";"BF97F67165231C2A42B95F11D80337B082E2B2BE54351DA44C8A10C06194B369";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\bin\Desktop\System.Threading.Tasks.dll";"0110616DFE870B8BCF25DF8F6CE38EF5AAC39E728DDAA3420EA199F5A7E80A16";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\bin\Desktop\System.Threading.Tasks.dll";"0110616DFE870B8BCF25DF8F6CE38EF5AAC39E728DDAA3420EA199F5A7E80A16";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\bin\Desktop\System.Globalization.Extensions.dll";"C7E91BD148ED22EE1FF8EBD3E58B199A30AF90AA37499BCF8DA34409672F2ED9";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\bin\Desktop\System.Globalization.Extensions.dll";"C7E91BD148ED22EE1FF8EBD3E58B199A30AF90AA37499BCF8DA34409672F2ED9";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\bin\Desktop\System.IO.Compression.dll";"DA18D61BB6B7D35C56CB4F392FAE0844CCA73F72A043A08994BECCB531FF3B77";"0,01"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\bin\Desktop\System.IO.Compression.dll";"DA18D61BB6B7D35C56CB4F392FAE0844CCA73F72A043A08994BECCB531FF3B77";"0,01"
"C:\Program Files\JetBrains\PowerShellEditorServices\bin\Desktop\System.IO.dll";"C191A43029EDD4EB8EEE003356F1FE79AA45071C25433A7A3589590E9089EED9";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\bin\Desktop\System.IO.dll";"C191A43029EDD4EB8EEE003356F1FE79AA45071C25433A7A3589590E9089EED9";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\bin\Desktop\System.IO.FileSystem.DriveInfo.dll";"984575C44CAB17D46587AF6CC8C22C409B79BEC280FD771E6AF93A0A0C20E5B0";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\bin\Desktop\System.IO.FileSystem.DriveInfo.dll";"984575C44CAB17D46587AF6CC8C22C409B79BEC280FD771E6AF93A0A0C20E5B0";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\bin\Desktop\System.IO.FileSystem.Primitives.dll";"5C84DD40D67C0E59906511D2B09DA8E28C454B5979EB5FDE74213F9D4BDBC564";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\bin\Desktop\System.IO.FileSystem.Primitives.dll";"5C84DD40D67C0E59906511D2B09DA8E28C454B5979EB5FDE74213F9D4BDBC564";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\bin\Desktop\System.IO.UnmanagedMemoryStream.dll";"86F1F12E47F260985B08BB966598123578EB5E48BEF9BB086F04E16E9D53BB32";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\bin\Desktop\System.IO.UnmanagedMemoryStream.dll";"86F1F12E47F260985B08BB966598123578EB5E48BEF9BB086F04E16E9D53BB32";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\bin\Desktop\System.Net.WebHeaderCollection.dll";"69B48FF8E6F40B84CDDDB95BCDBB34E1184A2E29CB4CCC0FC9F1A2493648EE37";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\bin\Desktop\System.Net.WebHeaderCollection.dll";"69B48FF8E6F40B84CDDDB95BCDBB34E1184A2E29CB4CCC0FC9F1A2493648EE37";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\bin\Desktop\System.Resources.ResourceManager.dll";"62DCE4679E33C079E11F41B096BC803B30B1D963A1EA79EFA84187CEBBC06AFE";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\bin\Desktop\System.Resources.ResourceManager.dll";"62DCE4679E33C079E11F41B096BC803B30B1D963A1EA79EFA84187CEBBC06AFE";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\bin\Desktop\System.Text.Encoding.Extensions.dll";"CBE29672CD2B6A0EA97B55F3844FBEDE3E591996F39C3AA1F829F2FA50551FA9";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\bin\Desktop\System.Text.Encoding.Extensions.dll";"CBE29672CD2B6A0EA97B55F3844FBEDE3E591996F39C3AA1F829F2FA50551FA9";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\bin\Desktop\System.Text.RegularExpressions.dll";"C98A52BD017DF01AEA7B955E6F219537D391A62C2C2B976684DA282F9CD7CACF";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\bin\Desktop\System.Text.RegularExpressions.dll";"C98A52BD017DF01AEA7B955E6F219537D391A62C2C2B976684DA282F9CD7CACF";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\bin\Desktop\System.Threading.Tasks.Parallel.dll";"3468E0C875DB94A8F45D56AB76BBCC677B942CA51A23649BA3C5AD1B20E391F1";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\bin\Desktop\System.Threading.Tasks.Parallel.dll";"3468E0C875DB94A8F45D56AB76BBCC677B942CA51A23649BA3C5AD1B20E391F1";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\bin\Desktop\System.IO.Pipes.dll";"80A229B2917FC3A5D941FF9745A6BE0065028AFDF9509300410D2721C71F1198";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\bin\Desktop\System.IO.Pipes.dll";"80A229B2917FC3A5D941FF9745A6BE0065028AFDF9509300410D2721C71F1198";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\bin\Desktop\System.Net.Ping.dll";"4D97E8481B9A27042BB903245625735D82FF627C66797DE619303C1E705D0D6A";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\bin\Desktop\System.Net.Ping.dll";"4D97E8481B9A27042BB903245625735D82FF627C66797DE619303C1E705D0D6A";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\bin\Desktop\System.Linq.dll";"349C7FBE9AE2B78C2F90239BDDFCEA5B16A0FAAC1FE83553A816C50C3E9089B1";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\bin\Desktop\System.Linq.dll";"349C7FBE9AE2B78C2F90239BDDFCEA5B16A0FAAC1FE83553A816C50C3E9089B1";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\bin\Desktop\System.Net.Http.dll";"B5D20736F84F335EF4C918A5BA41C3A0D7189397C71B166CCC6C342427A94ECE";"0,02"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\bin\Desktop\System.Net.Http.dll";"B5D20736F84F335EF4C918A5BA41C3A0D7189397C71B166CCC6C342427A94ECE";"0,02"
"C:\Program Files\JetBrains\PowerShellEditorServices\bin\Desktop\System.Net.NetworkInformation.dll";"2E2D28A0802D8C8C08C0D422F48733AD8BF1DFAE75F5682A4A3DF8898E7E819F";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\bin\Desktop\System.Net.NetworkInformation.dll";"2E2D28A0802D8C8C08C0D422F48733AD8BF1DFAE75F5682A4A3DF8898E7E819F";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\bin\Desktop\System.Net.Primitives.dll";"9A8BA725F8E953C933285065228A9409036F9137D03016B127CCEA8A19452466";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\bin\Desktop\System.Net.Primitives.dll";"9A8BA725F8E953C933285065228A9409036F9137D03016B127CCEA8A19452466";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\bin\Desktop\System.Net.Requests.dll";"F2E74A3EC2DC753C9A48FA9A677775F949EB1E02FC1BB8BF38C39E8D2AB147EB";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\bin\Desktop\System.Net.Requests.dll";"F2E74A3EC2DC753C9A48FA9A677775F949EB1E02FC1BB8BF38C39E8D2AB147EB";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\bin\Desktop\System.Net.Sockets.dll";"694F4C61B6BAE0AEFAC07A1E861C12C03CB6002F30091E4C8B05BB9C8CCF0D3D";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\bin\Desktop\System.Net.Sockets.dll";"694F4C61B6BAE0AEFAC07A1E861C12C03CB6002F30091E4C8B05BB9C8CCF0D3D";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\bin\Desktop\System.Reflection.dll";"63AAF632EE7F3BC852C4D71C742CF1D26F18F784F6C89113E056B2599BA8F514";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\bin\Desktop\System.Reflection.dll";"63AAF632EE7F3BC852C4D71C742CF1D26F18F784F6C89113E056B2599BA8F514";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\bin\Desktop\System.Resources.Reader.dll";"E3036362506D96C9C00ED6393A2AFCACD9F2E71CD2A35C1D638A61E85D2FB040";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\bin\Desktop\System.Resources.Reader.dll";"E3036362506D96C9C00ED6393A2AFCACD9F2E71CD2A35C1D638A61E85D2FB040";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\bin\Desktop\System.Resources.Writer.dll";"DAAABD07F1B94BE19D72913360286E469F454886850AFCC603506EAAB03150E4";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\bin\Desktop\System.Resources.Writer.dll";"DAAABD07F1B94BE19D72913360286E469F454886850AFCC603506EAAB03150E4";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\bin\Desktop\System.Runtime.Handles.dll";"7A81D2A001B543B2A55C9AFFC845A5DF7EDAB1FD308C6979BBD982B1B826B57C";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\bin\Desktop\System.Runtime.Handles.dll";"7A81D2A001B543B2A55C9AFFC845A5DF7EDAB1FD308C6979BBD982B1B826B57C";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\bin\Desktop\System.Runtime.Numerics.dll";"16E7EFD6C19B2E3E516AE1BC7B3175D0E22F1AD357701F229E353DA348EEE182";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\bin\Desktop\System.Runtime.Numerics.dll";"16E7EFD6C19B2E3E516AE1BC7B3175D0E22F1AD357701F229E353DA348EEE182";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\bin\Desktop\System.Security.Claims.dll";"8270D1248950EE8AEE5C2AC2E321DF07E65C7A94004AE03C857DEACD231A5542";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\bin\Desktop\System.Security.Claims.dll";"8270D1248950EE8AEE5C2AC2E321DF07E65C7A94004AE03C857DEACD231A5542";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\bin\Desktop\System.Threading.Thread.dll";"9D4FAEA9892D4ECFABF61986687FC6CB30F5F51A6B62819B9571FF58E04C4DD5";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\bin\Desktop\System.Threading.Thread.dll";"9D4FAEA9892D4ECFABF61986687FC6CB30F5F51A6B62819B9571FF58E04C4DD5";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\bin\Desktop\System.Threading.Timer.dll";"04B9235F64C9C846F8A767230714895DA87C7AE2CD0105E9D14835AE46F0FED8";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\bin\Desktop\System.Threading.Timer.dll";"04B9235F64C9C846F8A767230714895DA87C7AE2CD0105E9D14835AE46F0FED8";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\bin\Desktop\System.Runtime.CompilerServices.VisualC.dll";"18A610B8BAD43CF784CDE4D4902A238F2281C2A677DAAE790CAB55F6DA915979";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\bin\Desktop\System.Runtime.CompilerServices.VisualC.dll";"18A610B8BAD43CF784CDE4D4902A238F2281C2A677DAAE790CAB55F6DA915979";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\bin\Desktop\System.Security.Cryptography.Primitives.dll";"B755D0B55A465D07C9DD3FC11822487D1E649B684AEF91A4CE9B935B416A01B9";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\bin\Desktop\System.Security.Cryptography.Primitives.dll";"B755D0B55A465D07C9DD3FC11822487D1E649B684AEF91A4CE9B935B416A01B9";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\bin\Desktop\System.Runtime.dll";"50AD612D4CF6113DE26B2870DA099C4817F59E64A2DA98F05803B4A2E2304919";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\bin\Desktop\System.Runtime.dll";"50AD612D4CF6113DE26B2870DA099C4817F59E64A2DA98F05803B4A2E2304919";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\bin\Desktop\System.Runtime.Extensions.dll";"F9FEB277F86241F55425182A26DECF50A210675D4F040EC542AF3FB3DD287DE6";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\bin\Desktop\System.Runtime.Extensions.dll";"F9FEB277F86241F55425182A26DECF50A210675D4F040EC542AF3FB3DD287DE6";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\bin\Desktop\System.Runtime.InteropServices.dll";"383A1F9DAC655C6805C24D4A03BC5FBEB9ABD1536DE5510F5756259EEFCB4871";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\bin\Desktop\System.Runtime.InteropServices.dll";"383A1F9DAC655C6805C24D4A03BC5FBEB9ABD1536DE5510F5756259EEFCB4871";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\bin\Desktop\System.Runtime.InteropServices.RuntimeInformation.dll";"76432F414458E93B54CEB02FC348E652A84744108102F3A83792D8A804040EB8";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\bin\Desktop\System.Runtime.InteropServices.RuntimeInformation.dll";"76432F414458E93B54CEB02FC348E652A84744108102F3A83792D8A804040EB8";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PSReadLine\2.2.0\System.Runtime.InteropServices.RuntimeInformation.dll";"76432F414458E93B54CEB02FC348E652A84744108102F3A83792D8A804040EB8";"0"
"C:\Program Files\JetBrains\PSReadLine\2.2.0\System.Runtime.InteropServices.RuntimeInformation.dll";"76432F414458E93B54CEB02FC348E652A84744108102F3A83792D8A804040EB8";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\bin\Desktop\System.Runtime.Serialization.Formatters.dll";"C343F7BF08A4C97A90BA607A492C721533333173FA63F65F6E5DE9CEEE65FC16";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\bin\Desktop\System.Runtime.Serialization.Formatters.dll";"C343F7BF08A4C97A90BA607A492C721533333173FA63F65F6E5DE9CEEE65FC16";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\bin\Desktop\System.Runtime.Serialization.Json.dll";"E8D531F0AAA674F794B7F43EC76E4E32AD93F3C136020CF4B6E3433832F9C0DF";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\bin\Desktop\System.Runtime.Serialization.Json.dll";"E8D531F0AAA674F794B7F43EC76E4E32AD93F3C136020CF4B6E3433832F9C0DF";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\bin\Desktop\System.Security.Cryptography.Csp.dll";"566775F5502C3C1FA70ACADE145293DF5D02C1A9F031820D429605E9B4584B44";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\bin\Desktop\System.Security.Cryptography.Csp.dll";"566775F5502C3C1FA70ACADE145293DF5D02C1A9F031820D429605E9B4584B44";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\bin\Desktop\System.Runtime.Serialization.Primitives.dll";"575E26A455892F1FD77B730E6928F70B760E76094AFE5BCB677D854DAF869AC5";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\bin\Desktop\System.Runtime.Serialization.Primitives.dll";"575E26A455892F1FD77B730E6928F70B760E76094AFE5BCB677D854DAF869AC5";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\bin\Desktop\System.Runtime.Serialization.Xml.dll";"557858E44A51A74646AD07A85CBA56AF1DA13AD26AC2F74EE5D8C3E8A171C221";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\bin\Desktop\System.Runtime.Serialization.Xml.dll";"557858E44A51A74646AD07A85CBA56AF1DA13AD26AC2F74EE5D8C3E8A171C221";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\bin\Desktop\System.Security.Cryptography.Algorithms.dll";"967DDDBFE7F1CEB933B5875D65C59CDB835BB063F287A361E8B35DD814A9B14D";"0,01"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\bin\Desktop\System.Security.Cryptography.Algorithms.dll";"967DDDBFE7F1CEB933B5875D65C59CDB835BB063F287A361E8B35DD814A9B14D";"0,01"
"C:\Program Files\JetBrains\PowerShellEditorServices\bin\Desktop\System.Security.Cryptography.Encoding.dll";"1F5C1ABE1B2720680170388569354D8CDA9D558B53AFF7CAF175CE0F7E3733E5";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\bin\Desktop\System.Security.Cryptography.Encoding.dll";"1F5C1ABE1B2720680170388569354D8CDA9D558B53AFF7CAF175CE0F7E3733E5";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\bin\Desktop\System.Security.Cryptography.X509Certificates.dll";"3C8630ACB43C12A6A317227FF2922056ECD991FE945464FDF7EA81F1293A479F";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\bin\Desktop\System.Security.Cryptography.X509Certificates.dll";"3C8630ACB43C12A6A317227FF2922056ECD991FE945464FDF7EA81F1293A479F";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\bin\Desktop\System.Security.SecureString.dll";"18032D190D0D599823E59C8DD8B588909BEF8888B8BF304723A138B61F1B911F";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\bin\Desktop\System.Security.SecureString.dll";"18032D190D0D599823E59C8DD8B588909BEF8888B8BF304723A138B61F1B911F";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\bin\Desktop\System.Threading.dll";"4DC8D588EC63641C28422D648E8DE5E2C030EB7AFEC2071A99DD3BD9A204557F";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\bin\Desktop\System.Threading.dll";"4DC8D588EC63641C28422D648E8DE5E2C030EB7AFEC2071A99DD3BD9A204557F";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\bin\Desktop\System.Threading.Overlapped.dll";"F17FF442B77A6CFE9C118D2F8FAE1AB6C814A0D4F35C5844996BE84F3FCC8592";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\bin\Desktop\System.Threading.Overlapped.dll";"F17FF442B77A6CFE9C118D2F8FAE1AB6C814A0D4F35C5844996BE84F3FCC8592";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\bin\Desktop\System.ValueTuple.dll";"E4774AEAD2793F440E0CED6C097048423D118E0B6ED238C6FE5B456ACB07817F";"0,01"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\bin\Desktop\System.ValueTuple.dll";"E4774AEAD2793F440E0CED6C097048423D118E0B6ED238C6FE5B456ACB07817F";"0,01"
"C:\Program Files\JetBrains\PowerShellEditorServices\bin\Desktop\System.Xml.ReaderWriter.dll";"5F560E1DD529BB2529D7052E04008449F58D0439C2BB43437D7B5D39F84F949F";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\bin\Desktop\System.Xml.ReaderWriter.dll";"5F560E1DD529BB2529D7052E04008449F58D0439C2BB43437D7B5D39F84F949F";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\bin\Desktop\System.Xml.XmlDocument.dll";"8957F0BCEA6AB8A011A53AE62466505199F11A228F87F3809931D974F87078CE";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\bin\Desktop\System.Xml.XmlDocument.dll";"8957F0BCEA6AB8A011A53AE62466505199F11A228F87F3809931D974F87078CE";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\bin\Desktop\System.Xml.XmlSerializer.dll";"21493F7F615A099E795F7FAE7ECCE6082414D1D427790BDF4B103623A3AB34EB";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\bin\Desktop\System.Xml.XmlSerializer.dll";"21493F7F615A099E795F7FAE7ECCE6082414D1D427790BDF4B103623A3AB34EB";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\bin\Desktop\System.Xml.XPath.XDocument.dll";"B33D08149A756A401628D11BFDDFEEACA1F03C0578395BB061DAE44F8A12CE5D";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\bin\Desktop\System.Xml.XPath.XDocument.dll";"B33D08149A756A401628D11BFDDFEEACA1F03C0578395BB061DAE44F8A12CE5D";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\Commands\PowerShellEditorServices.Commands.psd1";"210BBCEEB9F389C64A300D6FBD326354588B225582805D7EEBB114E7FDCD0A24";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\Commands\PowerShellEditorServices.Commands.psd1";"210BBCEEB9F389C64A300D6FBD326354588B225582805D7EEBB114E7FDCD0A24";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\Commands\PowerShellEditorServices.Commands.psm1";"8EEFEEFB3883C2E5E85304F4EF1CE09F7B49CBD3A09E436F338B3866FDAEB48F";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\Commands\PowerShellEditorServices.Commands.psm1";"8EEFEEFB3883C2E5E85304F4EF1CE09F7B49CBD3A09E436F338B3866FDAEB48F";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\Commands\PowerShellEditorServices.Commands.types.ps1xml";"32C5D82F6EEBDDC66851C0A6BE1C32BCA9AC9AE592A2BA8DB886437319669C23";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\Commands\PowerShellEditorServices.Commands.types.ps1xml";"32C5D82F6EEBDDC66851C0A6BE1C32BCA9AC9AE592A2BA8DB886437319669C23";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\Commands\en-US\PowerShellEditorServices.Commands-help.xml";"3BF572709D1B7D616FD581308D1C90DA77CC8D806A69F3EA9C041378FEB8939A";"0,01"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\Commands\en-US\PowerShellEditorServices.Commands-help.xml";"3BF572709D1B7D616FD581308D1C90DA77CC8D806A69F3EA9C041378FEB8939A";"0,01"
"C:\Program Files\JetBrains\PowerShellEditorServices\Commands\en-US\Strings.psd1";"736C9CBC6F49DDDF2605AEAC9BCDEE8E33ABFE0B4D6FD22BD48E33F91343DC05";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\Commands\en-US\Strings.psd1";"736C9CBC6F49DDDF2605AEAC9BCDEE8E33ABFE0B4D6FD22BD48E33F91343DC05";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\Commands\Private\BuiltInCommands.ps1";"61D0D679FA1798704844DA10E449B23BB8AB755789FFB27D811A249B742918E4";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\Commands\Private\BuiltInCommands.ps1";"61D0D679FA1798704844DA10E449B23BB8AB755789FFB27D811A249B742918E4";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\Commands\Public\Clear-Host.ps1";"D43FB8E2DB192BC0E9D4A95F07DAD54AE2DC14D306648A5DB952914679059AA4";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\Commands\Public\Clear-Host.ps1";"D43FB8E2DB192BC0E9D4A95F07DAD54AE2DC14D306648A5DB952914679059AA4";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\Commands\Public\ConvertFrom-ScriptExtent.ps1";"73FFBB7F7786474815359EA80D3021F1BADEA158F51EF3872CCDA24DBAEEFC78";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\Commands\Public\ConvertFrom-ScriptExtent.ps1";"73FFBB7F7786474815359EA80D3021F1BADEA158F51EF3872CCDA24DBAEEFC78";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\Commands\Public\ConvertTo-ScriptExtent.ps1";"36A43E7B4ACB831A3A411FCC1BC6EE7699CB8333626F080F4ED3A1B6F0D1005C";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\Commands\Public\ConvertTo-ScriptExtent.ps1";"36A43E7B4ACB831A3A411FCC1BC6EE7699CB8333626F080F4ED3A1B6F0D1005C";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\Commands\Public\Find-Ast.ps1";"AC291E17918713F2C01C544194342025E0ABD11D0BC8100BB9AFB650B2C6D319";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\Commands\Public\Find-Ast.ps1";"AC291E17918713F2C01C544194342025E0ABD11D0BC8100BB9AFB650B2C6D319";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\Commands\Public\Get-Token.ps1";"7507CC67F5DF4FEB1DDF46FEBAB7AAC249666B3523E7140893B349C1ABCA6E6D";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\Commands\Public\Get-Token.ps1";"7507CC67F5DF4FEB1DDF46FEBAB7AAC249666B3523E7140893B349C1ABCA6E6D";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\Commands\Public\Import-EditorCommand.ps1";"A6D7AEA223CB9D94E25B92ACC78668F8A8A65D245BD93EB46D71FDCEB2B104A1";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\Commands\Public\Import-EditorCommand.ps1";"A6D7AEA223CB9D94E25B92ACC78668F8A8A65D245BD93EB46D71FDCEB2B104A1";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\Commands\Public\Join-ScriptExtent.ps1";"BA91D627D37E7C127DE3CDCF329E2C6EAC89E439C49994440CDCBA5522938C1A";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\Commands\Public\Join-ScriptExtent.ps1";"BA91D627D37E7C127DE3CDCF329E2C6EAC89E439C49994440CDCBA5522938C1A";"0"
